6
365
59207.000000 169197.000000 206089.000000 37655.000000 64712.300000 11517.000000 4.814350
103216.000000 142308.000000 113931.000000 0.000000 980.974000 12018.000000 1.960360
73279.000000 176666.000000 204627.000000 19916.500000 54127.800000 12861.000000 2.967510
132942.000000 152130.000000 165062.000000 1903.990000 18713.100000 10609.000000 2.590070
196005.000000 174005.000000 163366.000000 18572.000000 35587.100000 8751.000000 2.176470
87045.100000 148676.000000 114246.000000 0.000000 8085.920000 11620.000000 1.835250
104118.000000 176606.000000 119897.000000 6528.360000 6349.150000 12477.000000 1.850670
27881.800000 157243.000000 188184.000000 6513.480000 29619.300000 11752.000000 2.184850
113283.000000 140823.000000 192779.000000 5948.660000 31383.500000 11461.000000 3.758440
134957.000000 153716.000000 185097.000000 6080.480000 18787.900000 11441.000000 2.474220
190729.000000 176396.000000 170338.000000 27696.300000 28071.300000 8986.000000 2.276470
126836.000000 169283.000000 203663.000000 11297.800000 56377.000000 11922.000000 2.930090
69137.200000 125835.000000 196247.000000 52540.600000 51172.500000 11578.000000 4.206400
198435.000000 180633.000000 64465.200000 4566.840000 0.000000 8215.000000 1.505310
113898.000000 146898.000000 173751.000000 13330.200000 34951.100000 11681.000000 2.778560
42457.300000 173163.000000 212528.000000 27041.800000 61670.400000 12555.000000 3.566240
65321.200000 156673.000000 206650.000000 43723.900000 64305.000000 10638.000000 4.226670
116506.000000 155092.000000 173134.000000 0.000000 10872.000000 11633.000000 2.403270
83162.400000 179865.000000 142319.000000 6576.190000 6939.880000 13068.000000 2.374340
56976.500000 165652.000000 206558.000000 46501.800000 59991.700000 11132.000000 4.303930
188784.000000 160203.000000 188728.000000 32188.300000 11956.100000 9031.000000 3.286350
60484.400000 125255.000000 185242.000000 34147.800000 62966.500000 11342.000000 3.561920
70312.300000 130864.000000 193201.000000 53914.000000 62919.500000 11988.000000 4.418400
143097.000000 162829.000000 197361.000000 37958.000000 47108.600000 9752.000000 3.896740
72267.500000 168522.000000 212309.000000 57546.900000 68727.300000 11502.000000 4.238030
73583.400000 126361.000000 200252.000000 54026.800000 55805.400000 11930.000000 4.455960
120149.000000 164574.000000 117496.000000 5215.380000 6711.500000 14318.000000 1.871930
39055.100000 162225.000000 200608.000000 13579.400000 49444.800000 12251.000000 2.632430
131609.000000 137988.000000 188173.000000 5912.130000 36070.600000 9252.000000 3.198770
55640.100000 181868.000000 162385.000000 3944.690000 20227.800000 13991.000000 2.380160
163295.000000 138952.000000 136311.000000 5917.410000 11907.500000 9217.000000 1.859040
126120.000000 149154.000000 199565.000000 6495.410000 22143.800000 11638.000000 2.212610
82741.700000 169789.000000 193920.000000 49919.400000 76622.100000 11758.000000 4.883720
130026.000000 153559.000000 129564.000000 0.000000 12550.300000 10694.000000 1.966090
51991.800000 168856.000000 206186.000000 6836.600000 30595.300000 10402.000000 2.485090
155727.000000 172762.000000 185218.000000 17813.600000 34197.500000 10542.000000 2.035450
46205.200000 153917.000000 199505.000000 4780.340000 28673.400000 10898.000000 2.978800
133652.000000 150568.000000 176316.000000 0.000000 13169.900000 11137.000000 2.470350
80264.000000 125600.000000 208545.000000 29729.500000 64423.700000 14382.000000 4.853850
139186.000000 179138.000000 122708.000000 8628.450000 6884.800000 12382.000000 2.010270
116144.000000 142120.000000 173316.000000 15297.000000 35214.500000 12343.000000 3.255640
183148.000000 149012.000000 175547.000000 13843.400000 21271.800000 8307.000000 1.961110
116309.000000 178601.000000 155197.000000 10920.500000 22042.700000 15109.000000 2.403350
145538.000000 142311.000000 179580.000000 8063.380000 25545.000000 9371.000000 2.517870
67522.600000 165662.000000 209094.000000 53089.400000 68190.700000 11092.000000 4.336620
191691.000000 177717.000000 56528.300000 6157.880000 0.000000 8324.000000 1.617090
181733.000000 154389.000000 161780.000000 5963.510000 28095.800000 9328.000000 1.845540
38125.900000 169420.000000 203519.000000 11665.700000 29710.900000 13620.000000 3.623700
62028.900000 116130.000000 214557.000000 20450.100000 62717.900000 14275.000000 3.840520
100925.000000 153313.000000 175629.000000 6573.140000 41637.700000 10176.000000 2.532510
68022.500000 162245.000000 185311.000000 26377.800000 54708.600000 11719.000000 3.369820
66471.200000 148880.000000 198275.000000 27739.200000 60409.100000 14326.000000 3.644040
179183.000000 175973.000000 78429.100000 4680.730000 8117.130000 8023.000000 1.732800
103814.000000 174475.000000 201098.000000 9147.510000 56099.000000 14473.000000 3.070690
66786.800000 165010.000000 212832.000000 59086.800000 66547.700000 12337.000000 4.517850
57967.400000 167394.000000 204395.000000 67145.700000 67629.300000 11386.000000 4.654110
72078.100000 166998.000000 191881.000000 29455.100000 71528.800000 11363.000000 3.044740
76963.500000 177090.000000 173704.000000 8027.850000 37416.500000 14315.000000 2.620540
71971.700000 121645.000000 192129.000000 17191.800000 32351.700000 11177.000000 3.389770
116123.000000 150104.000000 168863.000000 4583.570000 19575.100000 10758.000000 2.544400
82003.100000 143023.000000 153182.000000 5985.840000 2064.710000 10845.000000 2.270330
165608.000000 173858.000000 199218.000000 22549.100000 56126.500000 12971.000000 2.900980
173467.000000 169555.000000 185398.000000 15964.600000 42709.100000 13868.000000 2.838950
71805.800000 149303.000000 199553.000000 22398.300000 50286.200000 11053.000000 3.382900
44340.400000 144773.000000 215065.000000 17371.900000 72090.000000 12045.000000 2.358320
156303.000000 174563.000000 158795.000000 8579.520000 27278.000000 14887.000000 2.002280
199096.000000 168691.000000 126091.000000 13155.700000 24428.000000 8525.000000 1.879650
160345.000000 166614.000000 189754.000000 20854.100000 53318.400000 13523.000000 2.755030
136204.000000 142446.000000 171006.000000 0.000000 17637.700000 11297.000000 2.420200
95590.800000 157468.000000 145455.000000 6255.320000 0.000000 11982.000000 1.885740
62703.800000 166242.000000 218338.000000 64833.400000 67793.400000 11876.000000 4.747660
31144.100000 155091.000000 178877.000000 7236.470000 31401.300000 13885.000000 2.175910
53754.500000 136149.000000 194044.000000 16630.500000 49205.400000 11380.000000 3.736690
78399.900000 156931.000000 184324.000000 7987.930000 31348.000000 11997.000000 3.484730
71488.700000 118654.000000 209610.000000 51569.600000 81724.900000 14420.000000 4.419670
30513.000000 147022.000000 210044.000000 6919.610000 41282.800000 12475.000000 3.005150
169131.000000 183613.000000 177847.000000 23634.300000 19479.500000 6839.000000 2.015820
84643.500000 178440.000000 174761.000000 8703.350000 16433.600000 12852.000000 2.488340
48814.500000 149600.000000 234833.000000 19233.600000 73929.800000 11834.000000 4.198210
86034.100000 166190.000000 151423.000000 0.000000 4296.160000 12080.000000 2.094130
114195.000000 152607.000000 169814.000000 5713.870000 4864.280000 11473.000000 2.042420
124726.000000 183397.000000 126596.000000 6072.950000 9670.800000 14116.000000 2.546530
44003.100000 171258.000000 198570.000000 13893.000000 38694.600000 11737.000000 4.083260
146445.000000 149376.000000 99627.200000 0.000000 11283.000000 10672.000000 2.119480
40681.600000 167113.000000 187190.000000 6645.150000 44738.100000 11102.000000 2.476290
164649.000000 166545.000000 154624.000000 9638.120000 13303.700000 10234.000000 2.173730
150010.000000 144417.000000 119162.000000 5133.270000 9892.630000 9149.000000 2.134520
187029.000000 171382.000000 51913.400000 5342.540000 0.000000 8346.000000 0.955205
54252.600000 167598.000000 221658.000000 53467.300000 72976.500000 11468.000000 4.297730
72621.500000 173577.000000 135842.000000 6204.550000 22526.300000 13720.000000 1.832380
142590.000000 152259.000000 175601.000000 2018.070000 13172.500000 11793.000000 2.224640
66804.800000 154247.000000 196157.000000 17207.800000 53063.100000 14542.000000 3.030540
44469.300000 128978.000000 221285.000000 25178.400000 77888.200000 14540.000000 3.653500
47263.100000 125408.000000 218817.000000 46716.100000 74618.800000 13956.000000 4.008310
100934.000000 167726.000000 201212.000000 11546.200000 53495.100000 13882.000000 3.123490
180454.000000 162188.000000 211183.000000 55388.000000 9908.500000 8269.000000 3.672010
165630.000000 171092.000000 133303.000000 6093.010000 4121.460000 13782.000000 2.068490
86463.300000 155651.000000 122897.000000 211.997000 4902.040000 11191.000000 1.831200
172518.000000 161910.000000 165860.000000 8332.700000 25865.000000 9115.000000 1.782040
110599.000000 138621.000000 183065.000000 5879.090000 26131.600000 8882.000000 2.225080
119110.000000 175974.000000 196978.000000 9048.110000 52981.600000 12628.000000 2.757060
96320.600000 164871.000000 191439.000000 60577.600000 65040.500000 11222.000000 3.787070
46935.200000 163778.000000 212371.000000 19091.000000 50645.900000 12971.000000 3.894680
150122.000000 172673.000000 177446.000000 17518.200000 37597.900000 9551.000000 2.728900
116093.000000 143695.000000 192887.000000 6002.190000 38779.100000 9388.000000 3.236330
49802.300000 167906.000000 211070.000000 57442.300000 69723.900000 11303.000000 4.444410
154571.000000 182180.000000 33537.000000 4963.880000 0.000000 5630.000000 0.765853
67161.900000 115886.000000 213105.000000 44545.100000 83762.700000 14019.000000 3.906140
108444.000000 154760.000000 126614.000000 25.342100 2742.790000 11538.000000 1.816880
99442.600000 176457.000000 207212.000000 11809.600000 58829.900000 13569.000000 2.843960
60805.100000 166566.000000 224252.000000 42200.300000 63524.200000 10889.000000 4.027680
51058.000000 143745.000000 219861.000000 16270.300000 70849.400000 12197.000000 4.121210
131399.000000 158122.000000 178054.000000 2446.440000 5677.630000 11303.000000 2.350450
101215.000000 130856.000000 193412.000000 21353.900000 44293.100000 12897.000000 3.514610
176506.000000 162967.000000 128097.000000 6418.120000 18572.700000 8742.000000 1.848530
102236.000000 143928.000000 179307.000000 6519.570000 31083.900000 11614.000000 2.438100
77131.600000 155512.000000 211638.000000 30836.000000 60790.900000 14926.000000 3.997210
61498.500000 133950.000000 205949.000000 22332.500000 70825.900000 14309.000000 4.051170
75205.100000 123541.000000 201792.000000 17931.500000 59511.600000 12030.000000 3.883210
117456.000000 149908.000000 203245.000000 9612.500000 22077.200000 10494.000000 2.506170
54706.100000 166132.000000 220491.000000 54348.000000 72922.600000 11669.000000 4.065520
142101.000000 176171.000000 184799.000000 18058.900000 41375.000000 12095.000000 2.329020
64015.400000 132247.000000 222417.000000 14169.100000 55401.400000 13567.000000 3.262260
123606.000000 171504.000000 173861.000000 0.000000 6950.290000 10313.000000 2.067160
187945.000000 179224.000000 140881.000000 5208.740000 16628.200000 8826.000000 1.874440
64027.300000 149331.000000 201417.000000 37537.200000 74080.600000 11456.000000 2.823250
185484.000000 170355.000000 140182.000000 12438.900000 21384.500000 9251.000000 2.328480
72009.600000 163803.000000 200045.000000 30853.100000 52471.300000 10929.000000 3.483810
114800.000000 175518.000000 161990.000000 6353.760000 12237.100000 12869.000000 2.286750
154110.000000 171142.000000 190515.000000 17831.400000 36734.900000 10583.000000 2.330820
74297.000000 183421.000000 151230.000000 8528.640000 6736.050000 12361.000000 2.233600
79989.400000 171302.000000 198078.000000 51799.300000 72268.100000 10930.000000 4.035690
98100.500000 123089.000000 199536.000000 19647.500000 45339.300000 12532.000000 3.580720
65899.800000 182958.000000 142836.000000 6005.650000 7294.940000 13110.000000 2.214850
127643.000000 172389.000000 221011.000000 33218.100000 52620.700000 9850.000000 4.020990
122083.000000 168587.000000 203287.000000 13701.200000 52674.700000 13938.000000 2.428070
126910.000000 142827.000000 173434.000000 5434.280000 30677.900000 9356.000000 4.148380
112099.000000 137174.000000 87366.500000 0.000000 7322.100000 8888.000000 1.691510
41279.800000 148730.000000 203791.000000 8413.760000 43748.800000 13337.000000 2.892310
94601.200000 172892.000000 197017.000000 6137.550000 22221.500000 10198.000000 2.096040
160804.000000 171392.000000 193737.000000 20046.400000 38465.800000 15547.000000 1.698400
63515.700000 154576.000000 211435.000000 47265.700000 53683.700000 12412.000000 4.583510
181480.000000 164466.000000 157650.000000 13904.400000 22813.600000 8713.000000 1.834840
72563.700000 167922.000000 194537.000000 37806.200000 60504.100000 12227.000000 3.597180
63882.800000 149256.000000 208243.000000 27790.800000 58954.100000 13856.000000 3.955710
68643.000000 116128.000000 211931.000000 52131.500000 77341.900000 14530.000000 4.094740
159795.000000 168571.000000 193359.000000 17329.100000 55332.700000 14084.000000 2.822870
35461.600000 124984.000000 208905.000000 6384.440000 23139.100000 12959.000000 2.805290
59340.500000 161366.000000 197941.000000 37713.300000 55034.200000 11503.000000 4.000950
178383.000000 175790.000000 126510.000000 4953.620000 0.000000 9159.000000 1.636660
113627.000000 141405.000000 198537.000000 5966.320000 41732.700000 10970.000000 3.255050
112108.000000 153029.000000 140531.000000 0.000000 6504.340000 10517.000000 2.185370
166691.000000 169387.000000 127840.000000 6266.980000 3069.610000 14254.000000 1.963990
137928.000000 156219.000000 149833.000000 4968.030000 14658.200000 11288.000000 2.090660
162721.000000 174891.000000 182417.000000 16296.300000 31574.600000 15540.000000 2.124320
41484.200000 167288.000000 221540.000000 26155.500000 71400.400000 12277.000000 3.607110
177753.000000 168362.000000 215844.000000 45232.200000 10296.600000 8079.000000 4.080830
57080.700000 156909.000000 207679.000000 30063.900000 76711.300000 10821.000000 3.821690
34111.400000 116452.000000 211378.000000 6378.880000 41674.100000 14065.000000 2.898570
169047.000000 182229.000000 165000.000000 20540.000000 35640.700000 13526.000000 2.233760
109162.000000 177075.000000 171452.000000 11558.600000 48428.300000 13620.000000 2.343770
38027.000000 158766.000000 197959.000000 7050.110000 43419.400000 13259.000000 2.910010
63326.900000 152798.000000 196286.000000 9348.340000 30025.900000 14353.000000 3.318600
47539.500000 159098.000000 204316.000000 14439.700000 50024.600000 10443.000000 3.423710
51657.700000 148988.000000 229234.000000 19930.400000 65548.400000 11835.000000 4.050260
163533.000000 173863.000000 192285.000000 23801.000000 55065.000000 13835.000000 2.658420
156215.000000 146078.000000 154821.000000 2669.520000 17667.600000 12246.000000 2.256990
145837.000000 171697.000000 200216.000000 18384.000000 31216.300000 9993.000000 4.122360
53308.400000 130997.000000 197042.000000 5577.080000 46182.300000 12981.000000 2.109120
85104.800000 174706.000000 206714.000000 10804.500000 53137.200000 14231.000000 2.706080
80881.700000 161988.000000 207252.000000 45438.000000 61181.600000 12516.000000 3.341360
157055.000000 161870.000000 160801.000000 16028.600000 35061.900000 13884.000000 1.895200
65358.800000 116582.000000 209820.000000 43004.800000 71963.800000 14257.000000 4.759860
172992.000000 187105.000000 152094.000000 17147.200000 16824.600000 7362.000000 3.034180
49483.900000 164612.000000 212220.000000 35623.100000 71319.300000 12257.000000 3.764660
42686.600000 168031.000000 176346.000000 4755.840000 20725.300000 10125.000000 1.883380
57257.500000 118513.000000 217288.000000 50405.000000 78925.100000 14105.000000 4.154440
60416.800000 163176.000000 201606.000000 36483.900000 60373.000000 11462.000000 4.551630
68735.300000 146902.000000 109478.000000 3678.190000 23719.600000 12129.000000 1.680070
93318.400000 163295.000000 204819.000000 17091.600000 56626.600000 11740.000000 3.055750
37298.200000 126262.000000 192405.000000 0.000000 35531.500000 12075.000000 2.654640
158115.000000 175634.000000 181930.000000 16199.300000 19897.600000 7652.000000 1.909180
100055.000000 138597.000000 109814.000000 0.000000 800.860000 11344.000000 1.679010
43291.700000 168962.000000 220257.000000 33063.700000 71041.500000 12464.000000 4.217880
166824.000000 175563.000000 193745.000000 18903.000000 37661.200000 15229.000000 2.470740
30619.100000 160290.000000 196883.000000 7369.530000 27411.600000 12457.000000 2.318520
79492.000000 169150.000000 190808.000000 52006.300000 70044.600000 11793.000000 4.929260
55984.100000 145383.000000 201794.000000 46229.000000 66247.500000 12088.000000 4.141890
145519.000000 175426.000000 177686.000000 1568.880000 11043.800000 7347.000000 1.766120
59928.900000 169654.000000 208665.000000 46421.900000 61896.700000 11805.000000 4.525020
137741.000000 152334.000000 141613.000000 0.000000 21169.000000 11907.000000 2.105700
38681.700000 146761.000000 186825.000000 13147.300000 63203.100000 14070.000000 3.164330
93406.600000 175094.000000 202439.000000 13732.600000 59207.700000 13811.000000 2.843260
105054.000000 154754.000000 152361.000000 44.893400 6057.110000 11805.000000 2.053210
149087.000000 148350.000000 144864.000000 9066.500000 1781.420000 10208.000000 1.784340
149500.000000 139614.000000 171480.000000 5866.720000 41343.100000 9164.000000 3.036490
30652.900000 150981.000000 159443.000000 6478.940000 39141.900000 14161.000000 2.398230
114560.000000 167277.000000 179313.000000 0.000000 10601.900000 11025.000000 2.299500
106940.000000 181710.000000 201232.000000 17637.300000 39439.100000 9166.000000 3.814730
42131.600000 119151.000000 223502.000000 4451.500000 57740.400000 14366.000000 3.114470
64345.600000 179695.000000 187628.000000 8404.860000 39688.700000 13625.000000 2.898450
39727.600000 158745.000000 172958.000000 7902.300000 41210.000000 10362.000000 3.084760
60221.800000 141099.000000 221512.000000 20197.200000 73884.100000 14264.000000 3.968760
45959.400000 136720.000000 170898.000000 4352.620000 52820.900000 11213.000000 2.575590
62675.500000 119361.000000 215805.000000 33587.800000 67083.600000 13399.000000 3.972210
175491.000000 168194.000000 156442.000000 18313.200000 21957.700000 10262.000000 1.549120
168903.000000 172762.000000 172683.000000 25134.600000 27476.400000 10078.000000 2.196770
52683.400000 119118.000000 199181.000000 6376.400000 47915.200000 10466.000000 3.513080
142078.000000 156647.000000 155779.000000 4307.560000 19619.900000 12097.000000 2.236910
155313.000000 176860.000000 149264.000000 9994.270000 18958.300000 13128.000000 2.268000
119129.000000 178550.000000 219030.000000 19326.600000 50630.000000 10413.000000 3.324050
80317.300000 155685.000000 215776.000000 17651.700000 55888.700000 14400.000000 3.191680
100556.000000 165154.000000 195589.000000 53110.000000 58724.400000 11282.000000 3.886590
83333.900000 165600.000000 206695.000000 47673.200000 61947.300000 12218.000000 4.606960
141067.000000 172548.000000 187628.000000 16570.800000 28467.400000 13169.000000 2.719890
158499.000000 174473.000000 113437.000000 6469.850000 1628.430000 13918.000000 1.878010
70348.800000 171131.000000 214682.000000 25283.400000 59491.600000 14376.000000 3.947610
102000.000000 131861.000000 132941.000000 0.000000 6841.770000 11912.000000 2.036940
64748.500000 124796.000000 201102.000000 53162.900000 54516.900000 12277.000000 4.404940
169322.000000 178653.000000 185004.000000 16895.300000 53582.500000 12893.000000 2.462650
76996.700000 162111.000000 206832.000000 32894.400000 63103.800000 11351.000000 4.497870
109797.000000 172697.000000 96596.300000 5803.860000 3245.380000 11801.000000 2.065760
61643.800000 124868.000000 206819.000000 1028.610000 37401.500000 14409.000000 3.118750
65067.300000 149612.000000 202815.000000 37766.100000 56342.600000 12263.000000 4.472610
61937.900000 168412.000000 203308.000000 67986.500000 68160.700000 11391.000000 4.799270
170242.000000 176367.000000 201165.000000 37503.100000 10862.800000 7700.000000 3.489280
180700.000000 165416.000000 151031.000000 14308.800000 18351.400000 7845.000000 1.848560
67881.200000 168664.000000 219403.000000 53732.900000 59015.400000 12117.000000 4.146610
129482.000000 174271.000000 129081.000000 6352.870000 1957.910000 15925.000000 1.671470
47287.800000 163804.000000 211482.000000 30888.000000 60054.500000 13077.000000 3.681700
84501.500000 145513.000000 187673.000000 17517.400000 42649.800000 11923.000000 3.141430
158342.000000 138540.000000 168346.000000 5623.440000 27861.800000 9344.000000 2.174870
58407.300000 138041.000000 200249.000000 34287.900000 75368.900000 14210.000000 4.193970
45975.600000 158850.000000 205797.000000 38343.000000 64153.000000 12318.000000 3.888720
177566.000000 168075.000000 179508.000000 19331.800000 33001.300000 9780.000000 2.484640
180530.000000 161300.000000 162285.000000 8367.500000 27579.700000 8110.000000 1.817920
165339.000000 152126.000000 89567.400000 6305.000000 12133.100000 9589.000000 0.960987
77360.100000 114760.000000 215188.000000 53279.700000 78219.700000 14507.000000 4.992350
92495.500000 146107.000000 194257.000000 60374.200000 55781.900000 11036.000000 3.678080
92719.000000 159306.000000 91061.900000 0.000000 2458.740000 11800.000000 1.624730
53530.500000 145518.000000 168958.000000 9517.960000 26047.900000 14718.000000 2.498900
61793.200000 176186.000000 222488.000000 52184.700000 60652.600000 11774.000000 4.556230
166952.000000 168409.000000 170413.000000 23254.400000 26678.500000 10218.000000 1.916800
170717.000000 172028.000000 190312.000000 23401.500000 62375.000000 13227.000000 3.298400
53114.400000 143601.000000 219273.000000 24965.300000 79383.700000 11902.000000 4.009290
124480.000000 142078.000000 164750.000000 4965.490000 6713.440000 9310.000000 2.376130
66003.200000 116531.000000 217574.000000 42111.600000 75585.700000 13833.000000 3.606490
90827.600000 139263.000000 96827.400000 0.000000 2289.190000 12140.000000 1.820450
107450.000000 145090.000000 169750.000000 6969.190000 31542.500000 10986.000000 2.233590
140921.000000 168626.000000 177857.000000 0.000000 18967.200000 10408.000000 1.967650
63669.000000 167259.000000 227493.000000 51963.900000 63232.000000 12377.000000 4.988020
173502.000000 173392.000000 141195.000000 11687.100000 26899.900000 8998.000000 2.159680
104688.000000 146940.000000 189343.000000 6315.170000 43412.200000 11448.000000 3.135170
63496.900000 166323.000000 206291.000000 56266.000000 55062.400000 11382.000000 5.061810
55566.100000 167637.000000 223361.000000 62411.200000 66958.900000 13280.000000 4.685810
177317.000000 153273.000000 202543.000000 57812.100000 7251.620000 8577.000000 2.341070
170380.000000 173539.000000 171161.000000 16252.800000 24674.200000 10888.000000 2.205890
123534.000000 145821.000000 197500.000000 9583.100000 30969.200000 10562.000000 2.575660
164042.000000 170119.000000 193373.000000 21788.700000 57254.400000 13891.000000 2.976330
74174.500000 152797.000000 211751.000000 26115.900000 57083.600000 14617.000000 3.382680
101577.000000 168244.000000 115724.000000 4408.390000 2264.440000 15389.000000 1.797360
91157.800000 173332.000000 211993.000000 16468.700000 55807.700000 13184.000000 3.235700
78746.800000 152801.000000 111752.000000 0.000000 681.644000 12013.000000 1.728500
113736.000000 170646.000000 192576.000000 12966.900000 56314.600000 13701.000000 2.718460
85407.600000 144437.000000 204773.000000 41739.600000 54185.000000 10670.000000 3.487830
76643.000000 149349.000000 155832.000000 3340.570000 15356.400000 10966.000000 2.172700
69498.900000 163094.000000 205157.000000 46158.700000 58382.800000 11544.000000 4.147540
140675.000000 173080.000000 179470.000000 16057.000000 27923.000000 13167.000000 2.504090
173246.000000 178497.000000 170487.000000 16439.500000 18514.000000 6532.000000 1.970250
40478.600000 117937.000000 198261.000000 2538.430000 37563.800000 14282.000000 2.068790
92355.100000 118043.000000 191787.000000 65886.900000 66510.900000 11166.000000 4.819240
47668.400000 173686.000000 212013.000000 18690.800000 65984.400000 12307.000000 3.971460
62772.200000 144800.000000 181667.000000 3807.210000 22768.600000 12297.000000 2.316150
121491.000000 181619.000000 144875.000000 11030.900000 24745.900000 14761.000000 1.991740
132015.000000 151429.000000 170751.000000 4140.000000 23589.700000 10552.000000 2.365650
61310.800000 131559.000000 221999.000000 27253.000000 74899.800000 13427.000000 4.079090
121900.000000 139865.000000 179253.000000 5901.940000 41733.400000 10758.000000 2.836810
59599.900000 163995.000000 220774.000000 46064.400000 70375.600000 13094.000000 4.188050
114440.000000 148506.000000 195347.000000 5873.440000 34522.300000 12240.000000 2.776490
84919.000000 169511.000000 175126.000000 5989.340000 15004.800000 9495.000000 1.797730
129342.000000 177287.000000 124973.000000 6030.140000 5889.540000 13023.000000 1.427350
151017.000000 178514.000000 187563.000000 24604.400000 19834.400000 7070.000000 2.133060
88635.500000 120492.000000 194975.000000 67061.800000 68409.500000 11113.000000 4.343640
100730.000000 139326.000000 173984.000000 5839.450000 7113.330000 10849.000000 2.404330
