8
1030
1.560000 2.430000 0.000000 1.800000 0.110000 10.220000 6.980000 0.280000 0.373600
1.360000 1.960000 0.980000 1.990000 0.060000 8.470000 7.830000 0.280000 0.269700
1.738000 0.934000 1.599000 1.723000 0.097000 10.072000 7.466000 0.560000 0.489900
2.880000 1.920000 0.000000 1.920000 0.000000 9.320000 7.178000 0.900000 0.505300
4.000000 0.000000 0.000000 1.870000 0.000000 10.250000 7.450000 0.070000 0.301400
4.750000 0.000000 0.000000 2.280000 0.000000 9.320000 5.940000 2.700000 0.421300
3.800000 0.000000 0.000000 2.280000 0.000000 9.320000 6.700000 1.800000 0.531000
3.560000 1.190000 0.000000 1.600000 0.090000 10.610000 6.570000 0.280000 0.590000
2.491000 0.000000 0.988000 1.581000 0.128000 9.878000 8.890000 0.280000 0.308500
3.420000 0.380000 0.000000 2.280000 0.000000 9.320000 6.700000 0.900000 0.504600
1.903000 0.000000 1.252000 1.619000 0.099000 10.881000 8.026000 0.560000 0.385600
1.947000 0.000000 1.005000 1.702000 0.075000 9.980000 9.018000 1.000000 0.442800
1.650000 0.000000 1.436000 1.638000 0.000000 10.056000 9.009000 0.030000 0.144000
2.863000 2.009000 0.000000 1.447000 0.112000 10.046000 8.037000 0.560000 0.729900
2.120000 1.413000 0.000000 2.035000 0.000000 9.734000 7.500000 0.900000 0.397000
1.552000 1.839000 1.432000 1.938000 0.092000 8.796000 6.985000 0.280000 0.289900
2.520000 0.000000 0.000000 1.850000 0.000000 11.110000 7.840000 0.070000 0.137100
2.360000 0.000000 0.000000 1.930000 0.000000 9.680000 8.850000 3.650000 0.250800
4.800000 0.000000 0.000000 1.920000 0.000000 9.362000 7.122000 0.280000 0.439400
5.400000 0.000000 0.000000 1.730000 0.000000 11.250000 6.130000 0.140000 0.597600
2.957000 0.000000 0.956000 1.715000 0.089000 9.551000 8.592000 0.560000 0.487200
4.910000 0.260000 1.230000 2.010000 0.039000 8.220000 6.990000 0.560000 0.618600
1.450000 0.000000 1.340000 1.810000 0.110000 9.790000 8.120000 0.280000 0.132000
2.120000 0.000000 1.248000 1.590000 0.078000 10.854000 7.995000 0.140000 0.313500
4.750000 1.188000 0.000000 1.811000 0.089000 8.521000 7.815000 0.910000 0.741900
1.413000 2.120000 0.000000 2.035000 0.000000 9.718000 7.485000 0.030000 0.048300
2.000000 1.330000 0.000000 1.920000 0.000000 9.654000 8.062000 0.030000 0.114100
1.820000 0.452000 1.220000 1.702000 0.082000 10.594000 7.807000 0.030000 0.073200
1.668000 2.502000 0.000000 2.035000 0.000000 9.756000 6.926000 0.280000 0.339500
3.161000 2.107000 0.000000 1.857000 0.000000 9.770000 6.893000 0.070000 0.244400
1.526000 2.387000 0.000000 2.000000 0.063000 10.018000 6.839000 0.280000 0.268600
3.048000 0.000000 0.996000 1.960000 0.098000 9.594000 7.052000 0.280000 0.301200
4.240000 0.220000 1.320000 1.680000 0.089000 8.220000 7.500000 0.280000 0.721000
2.904000 0.000000 0.962000 1.681000 0.094000 9.612000 8.650000 1.000000 0.489700
2.599000 1.006000 0.784000 1.706000 0.104000 9.357000 7.629000 0.280000 0.497700
1.160000 1.730000 0.000000 1.920000 0.000000 9.098000 8.919000 0.900000 0.310200
1.226000 1.839000 0.000000 2.035000 0.000000 9.582000 8.001000 0.070000 0.103500
2.555000 1.703000 0.000000 1.857000 0.000000 10.266000 7.243000 0.070000 0.172400
2.035000 3.053000 0.000000 2.035000 0.000000 9.634000 6.300000 0.900000 0.518600
2.902000 1.935000 0.000000 1.857000 0.000000 9.982000 7.043000 0.070000 0.218600
1.530000 1.020000 0.000000 1.920000 0.000000 8.880000 9.431000 0.030000 0.047800
2.468000 0.000000 1.251000 1.433000 0.120000 10.868000 8.009000 0.560000 0.603200
1.531000 1.450000 1.130000 1.785000 0.080000 8.672000 8.240000 0.280000 0.262300
3.310000 0.000000 0.000000 1.920000 0.000000 9.780000 8.250000 1.800000 0.390000
3.795000 1.512000 0.000000 1.539000 0.159000 11.343000 6.050000 0.910000 0.565000
1.646000 0.000000 1.504000 1.816000 0.117000 10.233000 7.289000 0.280000 0.180300
4.750000 0.000000 0.000000 2.280000 0.000000 9.320000 5.940000 0.280000 0.392900
1.907000 0.000000 1.254000 1.621000 0.078000 10.900000 8.040000 0.030000 0.150400
2.810000 0.000000 0.000000 1.860000 0.000000 11.040000 7.740000 0.070000 0.145000
1.947000 0.000000 1.005000 1.702000 0.075000 9.980000 9.018000 0.030000 0.121800
3.825000 0.000000 0.000000 1.857000 0.000000 10.478000 7.393000 0.070000 0.240700
3.740000 1.892000 0.000000 1.701000 0.101000 9.261000 7.567000 0.030000 0.344000
5.250000 0.000000 0.000000 1.890000 0.000000 11.250000 6.130000 0.070000 0.424200
3.626000 1.890000 0.000000 1.649000 0.116000 9.447000 7.558000 0.030000 0.353000
3.100000 0.000000 0.000000 1.920000 0.000000 10.120000 8.300000 0.900000 0.357600
3.420000 0.380000 0.000000 2.280000 0.000000 9.320000 6.700000 2.700000 0.550600
3.886000 0.971000 0.000000 1.579000 0.121000 8.521000 9.257000 0.280000 0.507000
3.040000 0.760000 0.000000 2.280000 0.000000 9.320000 6.700000 0.900000 0.491900
2.884000 1.210000 0.000000 1.774000 0.070000 9.079000 8.295000 0.280000 0.421400
3.310000 0.000000 0.000000 1.920000 0.000000 10.250000 8.210000 0.900000 0.379100
5.200000 0.000000 0.000000 1.750000 0.052000 8.700000 8.050000 0.280000 0.510200
1.495000 2.360000 0.000000 1.758000 0.126000 8.468000 8.927000 0.280000 0.329600
2.491000 0.000000 0.988000 1.581000 0.128000 9.878000 8.890000 0.560000 0.420300
3.133000 2.622000 0.000000 1.755000 0.086000 10.469000 6.118000 0.560000 0.649000
1.350000 1.050000 1.930000 1.960000 0.060000 9.650000 6.430000 0.280000 0.219100
4.750000 0.000000 0.000000 2.280000 0.000000 9.320000 5.940000 0.070000 0.386000
1.536000 1.442000 1.123000 2.201000 0.101000 9.232000 6.579000 0.280000 0.165000
3.870000 0.200000 0.940000 1.570000 0.139000 9.380000 8.450000 0.070000 0.459000
3.133000 1.450000 0.000000 1.785000 0.080000 10.019000 6.887000 0.280000 0.410500
3.390000 0.000000 0.000000 1.970000 0.000000 9.680000 7.810000 0.030000 0.132200
1.480000 0.000000 1.820000 1.810000 0.150000 8.390000 8.840000 0.280000 0.155200
2.728000 1.819000 0.000000 1.857000 0.000000 10.124000 7.143000 0.070000 0.197700
4.460000 0.240000 0.790000 1.620000 0.116000 9.670000 7.120000 0.280000 0.510200
2.035000 3.053000 0.000000 2.035000 0.000000 9.634000 6.300000 0.070000 0.195400
2.610000 1.000000 0.780000 2.010000 0.090000 8.640000 7.610000 0.280000 0.324000
2.338000 0.000000 0.946000 1.979000 0.046000 9.470000 8.522000 0.030000 0.103800
1.330000 2.000000 0.000000 1.920000 0.000000 9.274000 8.392000 0.900000 0.365900
2.890000 1.340000 0.000000 1.950000 0.060000 9.240000 7.600000 0.280000 0.462400
3.850000 0.000000 1.360000 1.580000 0.200000 9.030000 7.680000 0.280000 0.555500
1.660000 2.600000 0.000000 1.830000 0.130000 8.590000 8.270000 0.280000 0.379100
3.800000 0.950000 0.000000 2.280000 0.000000 9.320000 5.940000 2.700000 0.411500
2.771000 0.000000 0.974000 1.606000 0.118000 9.739000 8.756000 0.140000 0.418900
2.660000 1.140000 0.000000 2.280000 0.000000 9.320000 6.700000 1.800000 0.487000
3.550000 0.190000 0.970000 1.450000 0.131000 9.670000 8.710000 0.280000 0.440300
1.903000 0.000000 1.252000 1.666000 0.099000 10.790000 7.989000 0.560000 0.317200
4.910000 0.260000 1.230000 2.100000 0.039000 8.820000 6.990000 0.070000 0.334900
2.381000 0.000000 0.000000 1.857000 0.000000 11.188000 7.893000 0.070000 0.103400
2.224000 0.000000 0.967000 1.893000 0.045000 9.671000 8.703000 1.000000 0.407100
1.680000 0.421000 1.638000 1.218000 0.057000 10.587000 7.801000 0.280000 0.242400
3.237000 2.828000 0.000000 1.838000 0.103000 9.427000 6.599000 0.070000 0.498000
2.840000 0.150000 1.410000 1.790000 0.055000 8.420000 8.010000 0.280000 0.437300
5.000000 0.000000 0.000000 2.000000 0.000000 11.250000 6.130000 0.070000 0.332100
3.325000 1.425000 0.000000 2.280000 0.000000 9.320000 5.940000 1.800000 0.397800
1.413000 2.120000 0.000000 2.035000 0.000000 9.718000 7.485000 0.070000 0.103900
2.381000 0.000000 0.941000 1.867000 0.070000 9.499000 8.470000 0.140000 0.256900
2.514000 0.000000 1.183000 1.929000 0.058000 10.436000 7.543000 0.030000 0.119800
1.820000 0.452000 1.220000 1.702000 0.082000 10.594000 7.807000 1.000000 0.486700
4.275000 0.475000 0.000000 2.280000 0.000000 9.320000 5.940000 2.700000 0.430100
3.210000 1.640000 0.000000 1.900000 0.050000 8.700000 7.740000 0.280000 0.572100
1.399000 1.326000 1.033000 2.003000 0.074000 9.160000 7.534000 0.280000 0.364400
1.020000 1.530000 0.000000 1.920000 0.000000 8.870000 9.420000 0.030000 0.045700
2.972000 0.000000 1.175000 1.748000 0.095000 10.228000 7.535000 0.030000 0.219100
3.070000 0.000000 0.000000 1.930000 0.000000 9.680000 8.120000 3.650000 0.361500
1.510000 0.000000 1.850000 1.670000 0.160000 10.740000 6.780000 0.280000 0.134600
2.500000 0.000000 0.957000 1.874000 0.055000 9.569000 8.612000 0.280000 0.292200
2.660000 1.120000 0.870000 1.780000 0.100000 9.100000 7.450000 0.280000 0.394200
2.189000 0.000000 1.241000 1.585000 0.113000 10.787000 7.949000 0.560000 0.372700
2.981000 0.000000 1.070000 1.864000 0.061000 8.790000 8.152000 0.280000 0.426400
1.459000 2.305000 0.000000 2.025000 0.034000 8.270000 8.718000 0.280000 0.327200
3.340000 0.176000 1.580000 1.890000 0.153000 9.670000 6.330000 0.280000 0.443300
4.390000 1.770000 0.000000 1.860000 0.111000 8.849000 7.079000 0.280000 0.660000
3.188000 2.125000 0.000000 1.557000 0.143000 8.521000 8.804000 0.030000 0.252000
3.133000 1.450000 0.000000 1.785000 0.080000 8.672000 8.240000 0.280000 0.409300
2.960000 0.000000 0.000000 1.920000 0.000000 10.850000 7.650000 0.070000 0.142000
2.771000 0.000000 0.974000 1.606000 0.118000 9.739000 8.756000 1.000000 0.556400
2.035000 1.357000 0.000000 1.857000 0.000000 10.762000 7.593000 0.070000 0.119600
5.400000 0.000000 0.000000 1.730000 0.000000 11.250000 6.130000 0.280000 0.673100
3.559000 0.000000 1.416000 1.933000 0.110000 8.014000 7.784000 0.280000 0.408700
5.220000 0.000000 0.000000 1.460000 0.000000 8.960000 8.960000 0.070000 0.505100
2.650000 1.110000 0.860000 1.950000 0.060000 8.330000 7.900000 0.280000 0.415400
4.240000 0.220000 1.320000 1.780000 0.085000 8.220000 7.500000 0.560000 0.657000
2.369000 0.917000 0.715000 2.469000 0.060000 8.529000 6.954000 0.280000 0.286300
2.770000 1.170000 0.910000 1.910000 0.070000 9.460000 6.660000 0.280000 0.435700
1.083000 1.624000 0.000000 2.035000 0.000000 9.382000 8.490000 0.900000 0.292300
1.819000 2.728000 0.000000 1.857000 0.000000 10.124000 7.143000 0.280000 0.279400
3.040000 1.400000 0.000000 2.140000 0.060000 8.950000 7.220000 0.280000 0.334200
2.300000 0.000000 1.183000 1.955000 0.046000 10.294000 7.586000 0.140000 0.200800
1.738000 0.934000 1.599000 1.723000 0.097000 10.072000 7.466000 0.140000 0.295500
4.240000 0.220000 1.320000 1.680000 0.089000 8.220000 7.500000 0.560000 0.743600
2.890000 0.000000 0.000000 1.920000 0.000000 9.132000 8.953000 0.900000 0.320700
2.135000 0.000000 1.742000 1.592000 0.117000 10.436000 7.719000 0.280000 0.446400
3.740000 0.000000 0.000000 1.900000 0.070000 10.130000 7.300000 0.280000 0.390500
3.130000 1.450000 0.000000 1.270000 0.080000 10.000000 8.220000 0.280000 0.445200
1.862000 1.241000 0.000000 1.857000 0.000000 10.834000 7.643000 0.280000 0.176000
1.330000 2.100000 0.000000 1.960000 0.030000 9.490000 7.950000 0.280000 0.310300
2.121000 0.000000 1.216000 1.803000 0.057000 10.576000 7.793000 0.280000 0.249000
3.820000 0.000000 0.000000 1.860000 0.000000 10.470000 7.390000 0.280000 0.374200
1.724000 0.136000 1.724000 1.568000 0.041000 10.063000 8.564000 0.140000 0.297500
3.100000 0.000000 0.000000 1.920000 0.000000 9.710000 8.506000 0.030000 0.098700
2.550000 0.000000 0.000000 1.920000 0.000000 8.898000 9.450000 0.900000 0.218600
3.220000 0.000000 0.000000 2.030000 0.000000 9.740000 8.000000 1.800000 0.295900
3.053000 2.035000 0.000000 2.035000 0.000000 9.654000 6.310000 0.030000 0.141400
2.514000 0.000000 1.183000 1.885000 0.064000 10.284000 7.577000 1.000000 0.442100
3.870000 0.200000 0.940000 1.570000 0.116000 9.380000 8.450000 0.030000 0.347700
2.750000 0.000000 0.000000 1.830000 0.000000 10.880000 8.080000 0.280000 0.245000
3.310000 0.000000 0.000000 1.920000 0.000000 10.250000 8.210000 0.280000 0.317400
3.390000 0.000000 0.000000 1.970000 0.000000 9.680000 7.810000 3.650000 0.388900
3.053000 2.035000 0.000000 2.035000 0.000000 9.654000 6.310000 0.280000 0.433800
1.590000 2.090000 1.610000 2.010000 0.070000 8.480000 6.690000 0.280000 0.308800
2.950000 0.000000 0.000000 1.850000 0.000000 10.690000 7.690000 0.070000 0.148000
3.500000 0.000000 0.000000 2.030000 0.000000 9.740000 7.750000 0.140000 0.225300
4.275000 0.475000 0.000000 2.280000 0.000000 9.320000 5.940000 0.280000 0.374300
2.000000 0.000000 0.000000 1.800000 0.000000 11.250000 8.450000 0.280000 0.122500
2.863000 2.009000 0.000000 1.447000 0.112000 10.046000 8.037000 0.070000 0.380000
1.570000 2.360000 0.000000 1.920000 0.000000 9.354000 7.812000 0.900000 0.433800
2.770000 0.000000 0.000000 1.910000 0.000000 9.680000 8.560000 0.900000 0.312500
1.440000 1.360000 1.060000 1.780000 0.070000 9.410000 7.740000 0.280000 0.261400
4.460000 0.240000 0.790000 1.620000 0.116000 9.670000 7.120000 0.560000 0.561400
1.530000 1.450000 1.130000 1.780000 0.080000 10.020000 6.890000 0.280000 0.255600
4.240000 0.220000 1.320000 1.780000 0.085000 8.820000 7.500000 0.030000 0.320100
1.160000 1.730000 0.000000 1.920000 0.000000 9.098000 8.919000 0.280000 0.223500
3.820000 0.000000 0.000000 1.850000 0.000000 10.470000 7.390000 0.070000 0.240000
2.120000 1.413000 0.000000 2.035000 0.000000 9.734000 7.500000 0.070000 0.150300
1.454000 0.000000 1.789000 2.017000 0.078000 8.240000 8.687000 0.280000 0.105400
2.338000 0.000000 0.946000 1.979000 0.046000 9.470000 8.522000 0.280000 0.228400
3.760000 0.000000 0.000000 2.146000 0.000000 10.035000 7.624000 1.000000 0.430600
2.502000 1.668000 0.000000 2.035000 0.000000 9.776000 6.941000 0.070000 0.193500
1.320000 2.065000 1.609000 1.789000 0.055000 8.669000 7.356000 0.280000 0.333100
1.730000 1.160000 0.000000 1.920000 0.000000 9.468000 8.568000 0.900000 0.321000
3.214000 0.000000 1.279000 1.825000 0.115000 8.701000 7.797000 0.280000 0.372700
2.182000 0.546000 1.238000 1.408000 0.119000 10.757000 7.927000 0.140000 0.359600
2.970000 0.000000 0.000000 1.860000 0.000000 10.400000 7.340000 0.070000 0.309600
3.222000 0.000000 1.156000 1.960000 0.104000 8.179000 8.134000 0.280000 0.311800
2.121000 0.000000 1.216000 1.803000 0.057000 10.576000 7.793000 0.030000 0.124700
2.381000 0.000000 0.941000 1.867000 0.070000 9.499000 8.470000 0.030000 0.199300
2.520000 0.000000 0.000000 1.850000 0.000000 11.110000 7.840000 0.280000 0.196900
1.947000 0.000000 1.005000 1.656000 0.075000 10.064000 9.059000 0.030000 0.124500
1.650000 1.285000 1.321000 1.751000 0.081000 10.058000 7.466000 0.030000 0.194200
3.140000 1.453000 1.132000 1.789000 0.080000 8.691000 6.902000 0.280000 0.462300
3.100000 1.428000 0.000000 1.679000 0.100000 9.143000 8.040000 0.280000 0.453000
1.674000 1.299000 1.286000 1.755000 0.078000 10.063000 7.466000 0.280000 0.412000
2.135000 0.000000 1.742000 1.546000 0.117000 10.523000 7.755000 0.280000 0.459400
3.490000 0.000000 0.000000 1.920000 0.000000 10.470000 8.060000 3.600000 0.421300
2.125000 0.000000 1.004000 1.593000 0.087000 10.078000 9.036000 0.140000 0.263100
2.375000 2.375000 0.000000 2.280000 0.000000 9.320000 5.940000 0.280000 0.300800
3.140000 0.000000 1.130000 1.700000 0.100000 9.250000 7.830000 0.280000 0.384600
2.121000 0.000000 1.216000 1.803000 0.057000 10.576000 7.793000 0.560000 0.342000
1.907000 0.000000 1.254000 1.621000 0.078000 10.900000 8.040000 0.140000 0.210600
3.626000 1.890000 0.000000 1.649000 0.116000 9.447000 7.558000 0.070000 0.559000
3.390000 0.000000 0.000000 1.850000 0.000000 10.600000 7.540000 0.280000 0.316500
1.436000 0.000000 1.749000 1.584000 0.179000 9.427000 8.445000 0.280000 0.154200
2.137000 0.981000 0.245000 1.817000 0.069000 10.658000 7.854000 0.280000 0.457100
1.839000 1.226000 0.000000 2.035000 0.000000 9.592000 8.000000 0.900000 0.325300
1.674000 1.299000 1.286000 1.755000 0.078000 10.063000 7.466000 0.560000 0.517200
2.850000 1.900000 0.000000 1.630000 0.076000 10.310000 6.850000 0.280000 0.535800
2.600000 1.010000 0.780000 1.710000 0.100000 9.360000 7.630000 0.280000 0.497700
1.478000 1.751000 0.000000 1.712000 0.022000 10.000000 8.285000 0.280000 0.269200
3.870000 0.200000 0.940000 1.570000 0.139000 9.380000 8.450000 0.030000 0.255100
3.750000 0.938000 0.000000 1.266000 0.234000 8.521000 9.926000 0.070000 0.457000
3.188000 2.125000 0.000000 1.557000 0.143000 8.521000 8.804000 0.910000 0.681000
2.000000 1.330000 0.000000 1.920000 0.000000 9.654000 8.062000 0.900000 0.432500
1.674000 1.299000 1.286000 1.755000 0.078000 10.063000 7.466000 1.000000 0.536600
3.100000 0.000000 0.000000 1.920000 0.000000 10.120000 8.300000 1.200000 0.387000
3.392000 0.000000 0.000000 1.857000 0.000000 10.692000 7.543000 0.070000 0.211800
1.520000 1.780000 1.390000 1.680000 0.180000 9.440000 6.950000 0.280000 0.363500
3.390000 0.000000 0.000000 1.850000 0.000000 10.690000 7.540000 0.070000 0.211600
1.947000 0.000000 1.005000 1.656000 0.075000 10.064000 9.059000 0.280000 0.257200
1.481000 0.000000 1.366000 1.581000 0.161000 10.018000 8.301000 0.280000 0.179600
3.626000 1.890000 0.000000 1.649000 0.116000 9.447000 7.558000 0.560000 0.773000
2.863000 2.009000 0.000000 1.447000 0.112000 10.046000 8.037000 0.280000 0.677000
3.330000 0.000000 0.000000 1.920000 0.000000 9.312000 8.426000 0.900000 0.416800
1.584000 0.000000 1.949000 2.197000 0.110000 8.977000 7.129000 0.280000 0.085400
1.640000 0.000000 2.000000 1.810000 0.130000 8.490000 8.460000 0.280000 0.150900
1.650000 0.000000 1.436000 1.638000 0.000000 10.056000 9.009000 1.000000 0.379600
4.690000 1.172000 0.000000 1.378000 0.322000 8.521000 8.405000 0.070000 0.549000
3.886000 0.971000 0.000000 1.579000 0.121000 8.521000 9.257000 0.910000 0.576000
2.297000 0.000000 1.182000 1.952000 0.061000 10.281000 7.576000 0.030000 0.133600
1.650000 0.000000 1.436000 1.638000 0.000000 10.056000 9.009000 0.140000 0.168800
3.213000 1.642000 0.000000 1.905000 0.046000 8.700000 7.740000 0.280000 0.572200
2.000000 1.330000 0.000000 1.920000 0.000000 9.654000 8.062000 0.280000 0.304400
1.903000 0.000000 1.252000 1.619000 0.099000 10.881000 8.026000 0.140000 0.227200
4.250000 1.063000 0.000000 1.535000 0.165000 8.521000 8.871000 0.560000 0.643000
3.886000 0.971000 0.000000 1.579000 0.121000 8.521000 9.257000 0.070000 0.349000
3.740000 1.892000 0.000000 1.701000 0.101000 9.261000 7.567000 0.280000 0.610900
2.873000 1.205000 0.939000 1.876000 0.092000 9.044000 6.959000 0.280000 0.438000
3.133000 2.622000 0.000000 1.755000 0.086000 10.469000 6.118000 0.030000 0.288000
3.660000 1.870000 0.000000 1.910000 0.070000 8.240000 7.570000 0.280000 0.659100
2.208000 1.472000 0.000000 1.857000 0.000000 10.550000 7.443000 0.070000 0.130900
1.780000 1.298000 1.186000 1.799000 0.036000 10.073000 7.468000 0.560000 0.485900
1.485000 1.394000 1.086000 1.927000 0.061000 8.924000 7.800000 0.280000 0.237000
3.180000 0.000000 1.260000 2.100000 0.060000 8.610000 7.370000 0.280000 0.400600
1.680000 0.421000 1.638000 1.218000 0.057000 10.587000 7.801000 1.000000 0.392300
1.661000 0.000000 1.633000 1.765000 0.045000 10.586000 7.801000 0.560000 0.286300
1.507000 0.000000 1.853000 1.667000 0.156000 10.745000 6.780000 0.280000 0.134600
2.525000 0.000000 0.000000 1.857000 0.000000 11.116000 7.843000 0.280000 0.197700
2.620000 1.110000 0.860000 1.950000 0.050000 8.950000 7.330000 0.280000 0.337200
3.310000 0.000000 0.000000 1.920000 0.000000 9.780000 8.250000 0.030000 0.135200
