5
414
0.000000 292.997800 6.000000 24.977440 121.544580 69.700000
12.900000 187.482300 1.000000 24.973880 121.529810 33.100000
4.000000 2180.245000 3.000000 24.963240 121.512410 28.600000
29.300000 1487.868000 2.000000 24.975420 121.517260 27.000000
28.200000 330.085400 8.000000 24.974080 121.540110 43.400000
20.600000 737.916100 2.000000 24.980920 121.547390 46.400000
4.800000 1559.827000 3.000000 24.972130 121.516270 21.700000
2.500000 156.244200 4.000000 24.966960 121.539920 36.900000
15.200000 461.101600 5.000000 24.954250 121.539900 34.600000
19.500000 306.594700 9.000000 24.980340 121.539510 42.200000
1.800000 1455.798000 1.000000 24.951200 121.549000 27.000000
0.000000 338.967900 9.000000 24.968530 121.544130 50.800000
5.400000 390.568400 5.000000 24.979370 121.542450 49.500000
18.300000 82.886430 10.000000 24.983000 121.540260 46.600000
18.100000 837.723300 0.000000 24.963340 121.547670 29.700000
13.600000 4082.015000 0.000000 24.941550 121.503810 15.900000
30.600000 431.111400 10.000000 24.981230 121.537430 48.500000
37.300000 587.887700 8.000000 24.970770 121.546340 37.400000
14.700000 1717.193000 2.000000 24.964470 121.516490 30.500000
30.000000 1013.341000 5.000000 24.990060 121.534600 22.800000
17.600000 837.723300 0.000000 24.963340 121.547670 23.000000
11.800000 533.476200 4.000000 24.974450 121.547650 40.300000
16.900000 967.400000 4.000000 24.988720 121.534080 40.300000
5.100000 1559.827000 3.000000 24.972130 121.516270 28.900000
30.900000 6396.283000 1.000000 24.943750 121.478830 12.200000
17.200000 2175.877000 3.000000 24.963030 121.512540 27.700000
17.000000 1485.097000 4.000000 24.970730 121.517000 30.700000
0.000000 274.014400 1.000000 24.974800 121.530590 43.500000
41.400000 281.205000 8.000000 24.973450 121.540930 63.300000
13.800000 4082.015000 0.000000 24.941550 121.503810 20.000000
1.500000 23.382840 7.000000 24.967720 121.541020 49.700000
0.000000 274.014400 1.000000 24.974800 121.530590 45.400000
37.100000 918.635700 1.000000 24.971980 121.550630 31.900000
32.800000 377.830200 9.000000 24.971510 121.543500 38.600000
12.600000 383.280500 7.000000 24.967350 121.544640 42.500000
3.500000 757.337700 3.000000 24.975380 121.549710 36.700000
9.100000 1402.016000 0.000000 24.985690 121.527600 43.200000
9.900000 279.172600 7.000000 24.975280 121.545410 57.400000
6.200000 1939.749000 1.000000 24.951550 121.553870 31.300000
5.900000 90.456060 9.000000 24.974330 121.543100 56.300000
38.300000 439.710500 0.000000 24.971610 121.534230 38.400000
2.600000 533.476200 4.000000 24.974450 121.547650 55.000000
18.900000 1009.235000 0.000000 24.963570 121.549510 20.800000
3.900000 2147.376000 3.000000 24.962990 121.512840 31.700000
17.600000 1805.665000 2.000000 24.986720 121.520910 31.100000
12.900000 492.231300 5.000000 24.965150 121.537370 42.500000
30.400000 464.223000 6.000000 24.979640 121.538050 36.200000
4.500000 2275.877000 3.000000 24.963140 121.511510 29.300000
4.700000 387.772100 9.000000 24.981180 121.537880 44.800000
25.900000 4519.690000 0.000000 24.948260 121.495870 22.100000
16.600000 289.324800 5.000000 24.982030 121.543480 59.600000
11.400000 390.568400 5.000000 24.979370 121.542450 46.800000
13.900000 289.324800 5.000000 24.982030 121.543480 44.500000
16.400000 289.324800 5.000000 24.982030 121.543480 51.000000
0.000000 208.390500 6.000000 24.956180 121.538440 44.000000
23.000000 130.994500 6.000000 24.956630 121.537650 37.200000
31.500000 258.186000 9.000000 24.968670 121.543310 36.300000
16.500000 2288.011000 3.000000 24.958850 121.513590 23.200000
38.300000 642.698500 3.000000 24.975590 121.537130 31.500000
29.400000 4510.359000 1.000000 24.949250 121.495420 13.200000
21.700000 1157.988000 0.000000 24.961650 121.550110 23.800000
16.200000 289.324800 5.000000 24.982030 121.543480 51.400000
0.000000 338.967900 9.000000 24.968530 121.544130 44.900000
13.600000 492.231300 5.000000 24.965150 121.537370 43.800000
34.400000 126.728600 8.000000 24.968810 121.540890 48.200000
15.400000 205.367000 7.000000 24.984190 121.542430 55.100000
30.300000 1264.730000 0.000000 24.948830 121.529540 19.100000
6.300000 90.456060 9.000000 24.974330 121.543100 58.100000
32.900000 87.302220 10.000000 24.983000 121.540220 47.100000
6.500000 376.170900 6.000000 24.954180 121.537130 40.900000
5.900000 90.456060 9.000000 24.974330 121.543100 52.700000
30.800000 377.795600 6.000000 24.964270 121.539640 36.800000
13.300000 561.984500 5.000000 24.987460 121.543910 47.300000
31.300000 1758.406000 1.000000 24.954020 121.552820 20.700000
14.700000 1717.193000 2.000000 24.964470 121.516490 23.000000
19.000000 1009.235000 0.000000 24.963570 121.549510 22.300000
18.000000 6306.153000 1.000000 24.957430 121.475160 15.000000
17.800000 1783.180000 3.000000 24.967310 121.514860 23.700000
34.400000 512.787100 6.000000 24.987480 121.543010 34.100000
26.600000 482.758100 5.000000 24.974330 121.538630 37.500000
12.700000 187.482300 1.000000 24.973880 121.529810 28.500000
39.800000 617.713400 2.000000 24.975770 121.534750 39.600000
4.000000 2147.376000 3.000000 24.962990 121.512840 33.400000
16.900000 4066.587000 0.000000 24.942970 121.503420 18.300000
13.800000 4082.015000 0.000000 24.941550 121.503810 15.600000
18.000000 1414.837000 1.000000 24.951820 121.548870 26.600000
26.400000 335.527300 6.000000 24.979600 121.541400 38.100000
31.400000 592.500600 2.000000 24.972600 121.535610 34.100000
6.600000 90.456060 9.000000 24.974330 121.543100 59.000000
14.700000 1935.009000 2.000000 24.963860 121.514580 22.900000
18.500000 2175.744000 3.000000 24.963300 121.512430 28.100000
1.100000 193.584500 6.000000 24.965710 121.540890 49.000000
25.300000 1583.722000 3.000000 24.966220 121.517090 30.600000
16.400000 289.324800 5.000000 24.982030 121.543480 53.000000
17.500000 995.755400 0.000000 24.963050 121.549150 25.300000
3.900000 49.661050 8.000000 24.958360 121.537560 56.800000
12.300000 1360.139000 1.000000 24.952040 121.548420 29.500000
17.100000 967.400000 4.000000 24.988720 121.534080 40.000000
14.400000 169.980300 1.000000 24.973690 121.529790 50.200000
18.100000 1783.180000 3.000000 24.967310 121.514860 20.900000
14.100000 289.324800 5.000000 24.982030 121.543480 53.300000
16.400000 289.324800 5.000000 24.982030 121.543480 41.200000
1.500000 23.382840 7.000000 24.967720 121.541020 47.700000
18.800000 390.969600 7.000000 24.979230 121.539860 40.600000
20.500000 2185.128000 3.000000 24.963220 121.512370 25.600000
18.400000 2674.961000 3.000000 24.961430 121.508270 25.700000
13.600000 4197.349000 0.000000 24.938850 121.503830 19.200000
29.600000 535.527000 8.000000 24.980920 121.536530 37.500000
16.900000 964.749600 4.000000 24.988720 121.534110 37.700000
16.200000 2103.555000 3.000000 24.960420 121.514620 25.600000
21.700000 1055.067000 0.000000 24.962110 121.549280 23.100000
35.700000 579.208300 2.000000 24.982400 121.546190 50.500000
40.900000 122.361900 8.000000 24.967560 121.542300 67.700000
0.000000 185.429600 0.000000 24.971100 121.531700 37.900000
16.300000 4066.587000 0.000000 24.942970 121.503420 20.500000
0.000000 208.390500 6.000000 24.956180 121.538440 45.700000
17.000000 4082.015000 0.000000 24.941550 121.503810 18.800000
13.100000 1144.436000 4.000000 24.991760 121.534560 36.700000
9.000000 1402.016000 0.000000 24.985690 121.527600 38.500000
31.500000 5512.038000 1.000000 24.950950 121.484580 17.400000
34.500000 623.473100 7.000000 24.979330 121.536420 40.300000
31.400000 1447.286000 3.000000 24.972850 121.517300 21.500000
40.900000 167.598900 5.000000 24.966300 121.540260 41.000000
33.200000 121.726200 10.000000 24.981780 121.540590 46.100000
21.300000 537.797100 4.000000 24.974250 121.538140 42.200000
13.500000 2147.376000 3.000000 24.962990 121.512840 23.600000
15.900000 289.324800 5.000000 24.982030 121.543480 42.100000
33.300000 196.617200 7.000000 24.977010 121.542240 39.400000
1.100000 329.974700 5.000000 24.982540 121.543950 51.800000
21.200000 512.548700 4.000000 24.974000 121.538420 42.500000
7.500000 639.619800 5.000000 24.972580 121.548140 40.800000
32.000000 84.878820 10.000000 24.982980 121.540240 37.900000
4.100000 2147.376000 3.000000 24.962990 121.512840 31.300000
13.200000 1712.632000 2.000000 24.964120 121.516700 30.800000
16.200000 289.324800 5.000000 24.982030 121.543480 46.200000
39.600000 480.697700 4.000000 24.973530 121.538850 38.800000
25.300000 2707.392000 3.000000 24.960560 121.508310 17.700000
21.700000 512.548700 4.000000 24.974000 121.538420 44.200000
28.000000 372.624200 6.000000 24.978380 121.541190 40.800000
3.600000 373.838900 10.000000 24.983220 121.537650 61.900000
15.500000 815.931400 4.000000 24.978860 121.534640 37.400000
8.500000 104.810100 5.000000 24.966740 121.540670 56.800000
39.200000 424.713200 7.000000 24.974290 121.539170 30.000000
18.200000 350.851500 1.000000 24.975440 121.531190 43.100000
35.300000 614.139400 7.000000 24.979130 121.536660 33.100000
32.600000 4136.271000 1.000000 24.955440 121.496300 24.700000
29.100000 506.114400 4.000000 24.978450 121.538890 40.300000
0.000000 185.429600 0.000000 24.971100 121.531700 55.300000
20.000000 1626.083000 3.000000 24.966220 121.516680 29.400000
14.600000 339.228900 1.000000 24.975190 121.531510 26.500000
41.300000 401.880700 4.000000 24.983260 121.544600 35.100000
12.200000 1360.139000 1.000000 24.952040 121.548420 26.600000
2.300000 184.330200 6.000000 24.965810 121.540860 45.400000
17.300000 444.133400 1.000000 24.975010 121.527300 43.900000
27.300000 337.601600 6.000000 24.964310 121.540630 36.500000
15.100000 383.280500 7.000000 24.967350 121.544640 43.700000
18.000000 1414.837000 1.000000 24.951820 121.548870 26.500000
4.900000 387.772100 9.000000 24.981180 121.537880 44.700000
33.500000 563.285400 8.000000 24.982230 121.535970 46.600000
13.700000 1236.564000 1.000000 24.976940 121.553910 30.600000
9.100000 1402.016000 0.000000 24.985690 121.527600 42.300000
10.300000 211.447300 1.000000 24.974170 121.529990 45.300000
16.100000 4066.587000 0.000000 24.942970 121.503420 12.900000
38.500000 665.063600 3.000000 24.975030 121.536920 34.200000
33.600000 371.249500 8.000000 24.972540 121.540590 41.900000
8.900000 3078.176000 0.000000 24.954640 121.566270 22.000000
17.700000 350.851500 1.000000 24.975440 121.531190 37.400000
4.100000 56.474250 7.000000 24.957440 121.537110 62.100000
13.200000 1164.838000 4.000000 24.991560 121.534060 34.300000
8.100000 104.810100 5.000000 24.966740 121.540670 52.500000
32.100000 1438.579000 3.000000 24.974190 121.517500 27.000000
1.000000 193.584500 6.000000 24.965710 121.540890 50.700000
32.500000 424.544200 8.000000 24.975870 121.539130 36.300000
13.000000 492.231300 5.000000 24.965150 121.537370 40.500000
13.100000 561.984500 5.000000 24.987460 121.543910 45.900000
34.900000 179.453800 8.000000 24.973490 121.542450 39.700000
21.700000 463.962300 9.000000 24.970300 121.544580 42.000000
40.100000 123.742900 8.000000 24.976350 121.543290 44.300000
