3
2178
56.000000 53.970000 -165.220000 5.800000
73.000000 -2.980000 139.340000 6.200000
587.000000 -9.040000 -71.320000 5.900000
36.000000 44.150000 148.200000 6.300000
39.000000 8.480000 126.620000 5.800000
58.000000 49.980000 156.220000 6.000000
7.000000 -8.120000 156.350000 6.000000
62.000000 -6.430000 154.880000 5.900000
49.000000 38.710000 142.750000 6.100000
79.000000 -56.030000 -27.570000 5.800000
21.000000 -41.720000 172.030000 6.100000
69.000000 -7.170000 106.100000 5.800000
56.000000 35.670000 140.640000 5.900000
165.000000 -6.770000 129.620000 5.900000
45.000000 27.780000 62.070000 6.400000
23.000000 57.370000 -152.270000 5.800000
217.000000 -13.940000 167.180000 6.100000
0.000000 40.860000 15.330000 6.000000
198.000000 3.690000 125.140000 5.800000
9.000000 -39.930000 -74.890000 5.800000
33.000000 51.560000 175.860000 5.800000
0.000000 49.880000 78.810000 5.900000
90.000000 -56.400000 -26.540000 5.800000
0.000000 63.920000 146.100000 5.900000
18.000000 51.760000 176.080000 6.100000
0.000000 -21.860000 -139.000000 6.000000
45.000000 32.390000 131.960000 6.200000
39.000000 43.460000 146.940000 5.800000
77.000000 -0.150000 -17.970000 5.800000
22.000000 40.250000 139.010000 6.300000
29.000000 -9.990000 117.290000 5.900000
92.000000 4.760000 126.520000 6.000000
76.000000 43.160000 146.170000 6.400000
116.000000 -5.390000 150.940000 6.000000
0.000000 73.320000 54.970000 6.800000
107.000000 -5.930000 130.680000 6.400000
4.000000 -6.790000 151.800000 5.900000
33.000000 -5.530000 151.840000 5.800000
21.000000 -10.930000 163.800000 5.900000
18.000000 51.110000 -171.300000 6.300000
39.000000 -11.140000 162.160000 6.200000
57.000000 -7.480000 156.010000 5.800000
0.000000 49.880000 78.820000 6.100000
30.000000 58.290000 -152.500000 6.100000
57.000000 42.080000 142.650000 5.900000
17.000000 7.730000 137.020000 5.800000
342.000000 -27.740000 -178.990000 5.800000
45.000000 44.560000 151.030000 6.400000
267.000000 -15.830000 -174.800000 6.000000
128.000000 33.510000 131.510000 6.200000
146.000000 -37.280000 177.160000 6.100000
165.000000 -21.590000 170.560000 6.000000
37.000000 -8.400000 115.830000 5.900000
135.000000 49.050000 153.600000 6.200000
0.000000 -6.730000 154.810000 5.800000
40.000000 -51.600000 139.760000 5.900000
0.000000 43.630000 146.500000 6.000000
128.000000 -15.400000 167.550000 6.000000
21.000000 -20.010000 -174.230000 6.300000
31.000000 -11.400000 66.300000 5.900000
0.000000 -1.520000 136.670000 6.100000
373.000000 -24.830000 -179.190000 5.900000
30.000000 -6.370000 151.660000 5.900000
11.000000 42.650000 146.080000 6.000000
77.000000 -29.370000 -176.130000 6.000000
63.000000 -10.920000 162.160000 5.900000
205.000000 36.520000 71.100000 5.900000
0.000000 49.870000 78.970000 5.900000
73.000000 24.430000 122.250000 6.000000
25.000000 -0.270000 133.470000 6.100000
33.000000 -52.260000 28.300000 6.700000
30.000000 -15.350000 -173.540000 5.800000
31.000000 29.890000 57.720000 6.000000
41.000000 -5.430000 151.970000 5.900000
47.000000 24.110000 122.480000 5.800000
0.000000 49.790000 78.140000 6.000000
555.000000 -24.660000 -63.390000 5.900000
10.000000 43.500000 -127.620000 5.900000
607.000000 -4.340000 122.140000 5.800000
33.000000 40.400000 63.660000 5.900000
17.000000 60.730000 -141.550000 6.200000
91.000000 -21.290000 -68.200000 6.300000
413.000000 -5.130000 154.230000 6.000000
33.000000 -44.600000 37.340000 6.000000
33.000000 -4.690000 -105.740000 5.900000
12.000000 -42.660000 174.020000 5.800000
36.000000 -60.900000 -55.900000 5.800000
0.000000 43.790000 54.750000 5.800000
48.000000 49.230000 155.560000 5.900000
139.000000 -20.700000 169.920000 6.100000
0.000000 49.860000 78.840000 5.800000
47.000000 -7.480000 156.200000 5.800000
8.000000 6.370000 -77.480000 6.000000
1.000000 1.380000 126.240000 6.300000
0.000000 73.380000 54.870000 5.900000
36.000000 29.710000 80.890000 6.000000
91.000000 2.970000 125.910000 5.900000
55.000000 -6.410000 147.650000 5.900000
37.000000 14.610000 -93.290000 5.800000
55.000000 -7.270000 156.140000 5.900000
116.000000 -5.530000 150.690000 5.800000
11.000000 34.720000 -121.280000 5.800000
640.000000 -21.570000 -179.350000 5.800000
48.000000 51.470000 -178.320000 6.000000
16.000000 45.200000 93.860000 5.900000
25.000000 -5.140000 152.870000 5.800000
43.000000 -10.220000 -78.690000 5.800000
0.000000 43.720000 147.800000 5.900000
386.000000 -31.550000 179.790000 6.200000
29.000000 70.970000 -6.860000 5.900000
15.000000 -0.500000 122.610000 5.800000
24.000000 48.220000 102.900000 6.100000
43.000000 11.800000 143.120000 5.800000
37.000000 -8.210000 114.870000 6.100000
23.000000 -5.810000 151.550000 6.000000
6.000000 22.500000 122.080000 5.900000
204.000000 -22.860000 -177.470000 6.100000
27.000000 -41.500000 -75.340000 6.000000
28.000000 51.240000 -179.250000 5.900000
10.000000 -60.910000 -53.100000 5.800000
30.000000 -0.450000 -4.890000 6.000000
55.000000 -5.330000 153.080000 6.000000
78.000000 12.180000 140.800000 6.100000
7.000000 -2.390000 126.150000 6.100000
34.000000 -57.820000 -23.540000 6.000000
33.000000 -54.970000 146.250000 5.800000
94.000000 -7.760000 108.180000 6.100000
40.000000 3.720000 95.740000 6.100000
51.000000 51.390000 -179.940000 6.300000
44.000000 52.760000 -166.900000 5.900000
18.000000 15.570000 -99.480000 5.900000
97.000000 -19.630000 169.100000 5.800000
17.000000 1.160000 126.200000 5.800000
21.000000 43.760000 147.450000 6.100000
15.000000 -17.900000 172.120000 6.100000
46.000000 40.220000 143.550000 5.900000
60.000000 47.410000 -122.290000 6.300000
62.000000 -4.180000 152.760000 6.100000
10.000000 -46.010000 165.160000 5.800000
183.000000 29.790000 140.110000 6.000000
29.000000 -12.490000 166.370000 5.900000
85.000000 -12.740000 -76.040000 6.000000
14.000000 7.760000 123.520000 6.000000
29.000000 21.000000 120.680000 5.800000
0.000000 50.030000 79.020000 5.800000
16.000000 -0.140000 131.790000 5.900000
41.000000 -21.610000 169.660000 5.800000
88.000000 -55.990000 -27.620000 5.800000
0.000000 49.960000 79.070000 6.000000
3.000000 -2.950000 139.640000 5.900000
21.000000 11.860000 142.380000 6.100000
24.000000 56.300000 -154.400000 5.800000
93.000000 -56.440000 -27.430000 5.900000
56.000000 44.270000 148.900000 5.800000
32.000000 -7.390000 155.920000 5.900000
12.000000 -9.430000 148.940000 5.900000
45.000000 45.980000 151.470000 6.200000
50.000000 13.000000 144.500000 5.800000
22.000000 -23.400000 -174.720000 5.800000
40.000000 53.030000 -167.550000 6.700000
131.000000 -4.060000 152.750000 6.100000
33.000000 52.780000 -167.800000 6.000000
66.000000 -5.950000 153.840000 5.800000
102.000000 -4.070000 142.110000 6.400000
50.000000 39.400000 74.760000 5.800000
534.000000 -10.200000 159.900000 6.100000
27.000000 -2.510000 126.680000 5.900000
9.000000 20.050000 -155.160000 5.900000
511.000000 -7.170000 125.810000 6.100000
45.000000 51.340000 173.440000 5.800000
77.000000 3.110000 128.060000 5.800000
52.000000 -2.710000 -79.880000 5.900000
27.000000 -8.070000 -80.090000 5.900000
214.000000 36.430000 71.120000 6.100000
22.000000 56.600000 -152.210000 5.800000
41.000000 40.730000 142.850000 6.100000
187.000000 -22.730000 -66.620000 6.100000
55.000000 -6.040000 150.010000 5.800000
214.000000 36.400000 70.720000 5.800000
0.000000 53.210000 -166.920000 5.800000
53.000000 -13.090000 166.340000 5.900000
20.000000 -14.130000 166.560000 6.100000
19.000000 18.790000 121.910000 5.800000
14.000000 34.090000 58.240000 5.900000
33.000000 -55.900000 157.700000 6.200000
139.000000 -7.500000 127.830000 6.000000
26.000000 -1.920000 126.640000 5.900000
72.000000 -2.700000 139.010000 5.800000
64.000000 -5.390000 151.730000 6.000000
35.000000 24.020000 122.260000 5.800000
41.000000 16.800000 147.170000 5.800000
67.000000 -2.760000 139.180000 5.800000
52.000000 -6.020000 150.120000 5.900000
59.000000 -0.100000 125.010000 6.000000
32.000000 -32.630000 -178.190000 5.900000
22.000000 35.160000 86.400000 5.900000
9.000000 32.780000 104.090000 6.100000
0.000000 0.990000 -28.300000 6.000000
35.000000 3.960000 -85.880000 5.800000
57.000000 -9.100000 119.090000 6.000000
19.000000 16.510000 -98.250000 5.800000
66.000000 9.000000 126.270000 5.800000
123.000000 -9.490000 -74.650000 5.800000
