2
55
41.000000 12.000000 79.000000
32.000000 2.000000 101.660000
35.000000 12.000000 65.250000
51.000000 4.000000 54.839000
73.000000 6.000000 17.241000
54.000000 10.000000 43.586000
54.000000 10.000000 40.935000
43.000000 11.000000 59.706000
55.000000 4.000000 19.357000
34.000000 1.000000 79.688000
39.000000 3.000000 44.621000
60.000000 5.000000 25.938000
26.000000 12.000000 99.667000
56.000000 4.000000 27.931000
36.000000 12.000000 52.424000
42.000000 3.000000 38.621000
48.000000 11.000000 42.938000
75.000000 8.000000 24.207000
24.000000 1.000000 101.300000
49.000000 11.000000 50.588000
67.000000 9.000000 24.688000
54.000000 4.000000 55.517000
75.000000 7.000000 24.333000
70.000000 6.000000 23.448000
65.000000 9.000000 24.333000
66.000000 9.000000 30.033000
56.000000 10.000000 27.241000
57.000000 10.000000 19.310000
38.000000 2.000000 59.375000
46.000000 3.000000 55.172000
39.000000 3.000000 65.862000
74.000000 8.000000 22.759000
66.000000 9.000000 18.276000
34.000000 1.000000 62.333000
37.000000 2.000000 67.667000
74.000000 8.000000 22.188000
66.000000 9.000000 24.688000
45.000000 11.000000 48.029000
60.000000 5.000000 34.667000
41.000000 2.000000 47.333000
64.000000 5.000000 23.733000
79.000000 7.000000 17.875000
72.000000 6.000000 10.414000
71.000000 6.000000 20.690000
47.000000 11.000000 39.706000
61.000000 10.000000 22.759000
73.000000 8.000000 24.828000
71.000000 8.000000 32.448000
41.000000 1.000000 49.333000
32.000000 2.000000 71.156000
38.000000 12.000000 81.667000
69.000000 5.000000 25.000000
35.000000 1.000000 87.188000
73.000000 7.000000 29.586000
77.000000 7.000000 17.000000
